objs	target	speakerOrder	listenerOrder	diffs
state	3	1513733084982	10	0	1	0	1	0	1	2	315	32	50	293	89	50	59	92	50	214	7	50	31	86	50	8	67	50	197	11	50	23	20	50	93	72	50	58	63	50	293	89	50	59	92	50	44	9	50	31	86	50	8	67	50	197	11	50	23	20	50	93	72	50	58	63	50	293	89	50	59	92	50	44	9	50	31	86	50	8	67	50	197	11	50	23	20	50	93	72	50	315	32	50	293	89	50	59	92	50	214	7	50	31	86	50	8	67	50	197	11	50	23	20	50	93	72	50
state	3	1513733084983	11	1	1	0	0	0	1	7	249	60	50	322	25	50	216	65	50	40	23	50	171	78	50	213	44	50	217	33	50	278	25	50	309	1	50	249	60	50	243	85	50	349	51	50	237	6	50	255	59	50	20	50	50	217	33	50	53	52	50	168	21	50	249	60	50	243	85	50	349	51	50	237	6	50	255	59	50	20	50	50	217	33	50	53	52	50	168	21	50	249	60	50	322	25	50	216	65	50	40	23	50	171	78	50	213	44	50	217	33	50	278	25	50	309	1	50
state	3	1513733084983	12	1	0	1	1	0	1	2	48	20	50	178	71	50	124	15	50	193	30	50	66	33	50	162	64	50	170	23	50	354	88	50	207	16	50	48	20	50	178	71	50	38	22	50	193	30	50	66	33	50	162	64	50	170	23	50	151	29	50	207	16	50	48	20	50	178	71	50	124	15	50	193	30	50	66	33	50	162	64	50	170	23	50	354	88	50	207	16	50	48	20	50	178	71	50	38	22	50	193	30	50	66	33	50	162	64	50	170	23	50	151	29	50	207	16	50
state	3	1513733084984	13	0	0	1	0	0	1	8	5	43	50	327	28	50	106	77	50	151	25	50	28	81	50	337	22	50	20	58	50	314	86	50	26	66	50	320	71	50	47	95	50	7	64	50	346	88	50	19	78	50	289	47	50	357	28	50	314	86	50	80	65	50	5	43	50	327	28	50	106	77	50	151	25	50	28	81	50	337	22	50	20	58	50	314	86	50	26	66	50	320	71	50	47	95	50	7	64	50	346	88	50	19	78	50	289	47	50	357	28	50	314	86	50	80	65	50
state	3	1513733084984	14	1	0	1	0	1	0	7	253	42	50	45	44	50	253	26	50	130	35	50	46	50	50	19	44	50	32	6	50	3	19	50	337	35	50	50	34	50	299	81	50	283	81	50	286	70	50	300	40	50	241	24	50	32	6	50	3	19	50	349	26	50	50	34	50	299	81	50	283	81	50	286	70	50	300	40	50	241	24	50	32	6	50	3	19	50	349	26	50	253	42	50	45	44	50	253	26	50	130	35	50	46	50	50	19	44	50	32	6	50	3	19	50	337	35	50
objs	target	speakerOrder	listenerOrder	diffs
state	3	1513733403877	0	1	1	0	1	1	0	3	318	15	50	111	1	50	318	65	50	120	87	50	238	46	50	47	10	50	332	48	50	274	43	50	131	90	50	318	15	50	111	1	50	318	65	50	120	87	50	238	46	50	47	10	50	188	60	50	117	96	50	44	72	50	318	15	50	111	1	50	318	65	50	120	87	50	238	46	50	47	10	50	332	48	50	274	43	50	131	90	50	318	15	50	111	1	50	318	65	50	120	87	50	238	46	50	47	10	50	188	60	50	117	96	50	44	72	50
state	3	1513733403878	1	1	1	0	0	0	1	5	332	25	50	178	31	50	227	10	50	264	62	50	354	28	50	95	2	50	128	70	50	357	34	50	14	61	50	332	25	50	72	11	50	105	86	50	74	40	50	354	28	50	78	34	50	128	70	50	357	34	50	13	33	50	332	25	50	72	11	50	105	86	50	74	40	50	354	28	50	78	34	50	128	70	50	357	34	50	13	33	50	332	25	50	178	31	50	227	10	50	264	62	50	354	28	50	95	2	50	128	70	50	357	34	50	14	61	50
state	3	1513733403878	2	1	1	0	0	0	1	7	59	9	50	97	90	50	187	19	50	171	17	50	131	68	50	206	71	50	80	42	50	171	5	50	281	59	50	59	9	50	143	77	50	177	98	50	171	17	50	299	38	50	358	83	50	355	83	50	28	68	50	286	12	50	59	9	50	143	77	50	177	98	50	171	17	50	299	38	50	358	83	50	355	83	50	28	68	50	286	12	50	59	9	50	97	90	50	187	19	50	171	17	50	131	68	50	206	71	50	80	42	50	171	5	50	281	59	50
state	3	1513733403879	3	0	0	1	1	1	0	1	48	77	50	162	2	50	107	25	50	233	28	50	158	72	50	311	69	50	164	98	50	73	95	50	183	4	50	48	77	50	162	2	50	107	25	50	207	64	50	158	72	50	311	69	50	164	98	50	73	95	50	183	4	50	48	77	50	162	2	50	107	25	50	207	64	50	158	72	50	311	69	50	164	98	50	73	95	50	183	4	50	48	77	50	162	2	50	107	25	50	233	28	50	158	72	50	311	69	50	164	98	50	73	95	50	183	4	50
state	3	1513733403879	4	1	1	0	0	0	1	7	335	32	50	139	96	50	181	62	50	194	89	50	336	57	50	115	94	50	70	88	50	336	18	50	69	31	50	335	32	50	81	22	50	28	24	50	67	39	50	18	59	50	115	94	50	278	37	50	285	86	50	81	96	50	335	32	50	81	22	50	28	24	50	67	39	50	18	59	50	115	94	50	278	37	50	285	86	50	81	96	50	335	32	50	139	96	50	181	62	50	194	89	50	336	57	50	115	94	50	70	88	50	336	18	50	69	31	50
state	3	1513733403880	5	0	1	0	1	0	1	5	243	49	50	333	62	50	59	4	50	130	62	50	89	46	50	92	15	50	279	66	50	295	78	50	238	79	50	243	49	50	333	62	50	59	4	50	114	96	50	346	90	50	175	6	50	279	66	50	321	46	50	228	41	50	243	49	50	333	62	50	59	4	50	114	96	50	346	90	50	175	6	50	279	66	50	321	46	50	228	41	50	243	49	50	333	62	50	59	4	50	130	62	50	89	46	50	92	15	50	279	66	50	295	78	50	238	79	50
state	3	1513733403880	6	1	1	0	1	1	0	2	146	11	50	333	41	50	204	31	50	207	62	50	301	81	50	158	37	50	141	71	50	263	55	50	169	80	50	146	11	50	333	41	50	204	31	50	31	80	50	144	10	50	158	37	50	141	71	50	263	55	50	169	80	50	146	11	50	333	41	50	204	31	50	207	62	50	301	81	50	158	37	50	141	71	50	263	55	50	169	80	50	146	11	50	333	41	50	204	31	50	31	80	50	144	10	50	158	37	50	141	71	50	263	55	50	169	80	50
state	3	1513733403881	7	0	0	1	0	0	1	9	326	34	50	150	31	50	106	44	50	217	61	50	199	4	50	296	13	50	45	39	50	219	25	50	278	88	50	32	95	50	4	57	50	328	46	50	180	79	50	191	98	50	332	71	50	65	39	50	169	58	50	98	83	50	326	34	50	150	31	50	106	44	50	217	61	50	199	4	50	296	13	50	45	39	50	219	25	50	278	88	50	32	95	50	4	57	50	328	46	50	180	79	50	191	98	50	332	71	50	65	39	50	169	58	50	98	83	50
state	3	1513733403882	8	1	1	0	0	0	1	6	123	18	50	5	85	50	154	56	50	156	82	50	232	26	50	43	29	50	132	56	50	278	86	50	93	35	50	123	18	50	5	85	50	194	79	50	58	25	50	7	6	50	86	24	50	132	56	50	128	93	50	335	23	50	123	18	50	5	85	50	194	79	50	58	25	50	7	6	50	86	24	50	132	56	50	128	93	50	335	23	50	123	18	50	5	85	50	154	56	50	156	82	50	232	26	50	43	29	50	132	56	50	278	86	50	93	35	50
state	3	1513733403883	9	1	0	1	1	0	1	2	286	17	50	94	2	50	97	34	50	334	61	50	301	81	50	86	39	50	272	88	50	313	37	50	216	57	50	239	12	50	69	53	50	97	34	50	334	61	50	301	81	50	86	39	50	272	88	50	313	37	50	216	57	50	286	17	50	94	2	50	97	34	50	334	61	50	301	81	50	86	39	50	272	88	50	313	37	50	216	57	50	239	12	50	69	53	50	97	34	50	334	61	50	301	81	50	86	39	50	272	88	50	313	37	50	216	57	50
state	3	1513733403883	10	1	1	0	0	0	1	4	19	32	50	43	83	50	32	77	50	111	37	50	27	41	50	79	39	50	196	12	50	150	17	50	178	14	50	19	32	50	43	83	50	32	77	50	10	31	50	244	10	50	56	18	50	196	12	50	150	17	50	94	13	50	19	32	50	43	83	50	32	77	50	10	31	50	244	10	50	56	18	50	196	12	50	150	17	50	94	13	50	19	32	50	43	83	50	32	77	50	111	37	50	27	41	50	79	39	50	196	12	50	150	17	50	178	14	50
state	3	1513733403883	11	1	0	1	0	1	0	8	329	81	50	38	58	50	39	71	50	246	32	50	328	8	50	130	15	50	237	5	50	291	54	50	42	92	50	19	76	50	139	50	50	196	88	50	298	81	50	348	76	50	130	15	50	104	42	50	61	41	50	302	40	50	19	76	50	139	50	50	196	88	50	298	81	50	348	76	50	130	15	50	104	42	50	61	41	50	302	40	50	329	81	50	38	58	50	39	71	50	246	32	50	328	8	50	130	15	50	237	5	50	291	54	50	42	92	50
state	3	1513733403885	12	0	1	0	0	1	0	1	113	91	50	248	3	50	131	17	50	132	96	50	115	11	50	305	54	50	296	0	50	263	2	50	176	76	50	113	91	50	248	3	50	131	17	50	132	96	50	115	11	50	305	54	50	296	0	50	34	76	50	176	76	50	113	91	50	248	3	50	131	17	50	132	96	50	115	11	50	305	54	50	296	0	50	263	2	50	176	76	50	113	91	50	248	3	50	131	17	50	132	96	50	115	11	50	305	54	50	296	0	50	34	76	50	176	76	50
state	3	1513733403885	13	0	0	1	1	1	0	8	88	20	50	59	64	50	170	59	50	18	11	50	259	19	50	316	98	50	152	34	50	222	45	50	158	4	50	88	20	50	10	69	50	106	49	50	294	13	50	70	90	50	190	51	50	28	89	50	125	31	50	40	92	50	88	20	50	10	69	50	106	49	50	294	13	50	70	90	50	190	51	50	28	89	50	125	31	50	40	92	50	88	20	50	59	64	50	170	59	50	18	11	50	259	19	50	316	98	50	152	34	50	222	45	50	158	4	50
state	3	1513733403885	14	0	1	0	0	1	0	4	294	62	50	313	5	50	148	13	50	288	16	50	166	9	50	242	46	50	68	2	50	269	40	50	40	99	50	294	62	50	10	27	50	148	13	50	330	31	50	166	9	50	242	46	50	68	2	50	94	48	50	204	27	50	294	62	50	313	5	50	148	13	50	288	16	50	166	9	50	242	46	50	68	2	50	269	40	50	40	99	50	294	62	50	10	27	50	148	13	50	330	31	50	166	9	50	242	46	50	68	2	50	94	48	50	204	27	50
objs	target	speakerOrder	listenerOrder	diffs
state	3	1513733509685	0	1	0	1	1	0	1	5	282	39	50	25	68	50	279	58	50	145	8	50	349	90	50	346	39	50	165	58	50	65	14	50	325	59	50	282	39	50	25	68	50	279	58	50	327	83	50	37	39	50	155	74	50	14	28	50	306	69	50	325	59	50	282	39	50	25	68	50	279	58	50	145	8	50	349	90	50	346	39	50	165	58	50	65	14	50	325	59	50	282	39	50	25	68	50	279	58	50	327	83	50	37	39	50	155	74	50	14	28	50	306	69	50	325	59	50
state	3	1513733509685	1	1	0	1	1	0	1	3	295	44	50	187	40	50	289	26	50	295	91	50	344	31	50	111	8	50	184	40	50	45	83	50	217	91	50	295	44	50	187	40	50	289	26	50	295	91	50	344	31	50	24	8	50	184	40	50	331	51	50	186	73	50	295	44	50	187	40	50	289	26	50	295	91	50	344	31	50	111	8	50	184	40	50	45	83	50	217	91	50	295	44	50	187	40	50	289	26	50	295	91	50	344	31	50	24	8	50	184	40	50	331	51	50	186	73	50
state	3	1513733509686	2	1	0	1	0	1	0	8	305	36	50	135	29	50	56	92	50	281	59	50	337	11	50	89	14	50	215	25	50	187	59	50	184	60	50	164	74	50	358	97	50	56	92	50	85	58	50	160	3	50	313	9	50	252	53	50	188	46	50	266	44	50	164	74	50	358	97	50	56	92	50	85	58	50	160	3	50	313	9	50	252	53	50	188	46	50	266	44	50	305	36	50	135	29	50	56	92	50	281	59	50	337	11	50	89	14	50	215	25	50	187	59	50	184	60	50
state	3	1513733509686	3	1	1	0	0	0	1	1	268	23	50	128	25	50	307	0	50	335	65	50	223	29	50	71	19	50	311	17	50	214	70	50	129	92	50	268	23	50	111	40	50	307	0	50	335	65	50	223	29	50	71	19	50	311	17	50	214	70	50	129	92	50	268	23	50	111	40	50	307	0	50	335	65	50	223	29	50	71	19	50	311	17	50	214	70	50	129	92	50	268	23	50	128	25	50	307	0	50	335	65	50	223	29	50	71	19	50	311	17	50	214	70	50	129	92	50
state	3	1513733509686	4	0	0	1	1	1	0	2	357	52	50	27	57	50	277	96	50	85	48	50	325	8	50	216	18	50	270	67	50	307	45	50	182	92	50	357	52	50	27	57	50	219	81	50	85	48	50	325	8	50	216	18	50	270	67	50	273	89	50	182	92	50	357	52	50	27	57	50	219	81	50	85	48	50	325	8	50	216	18	50	270	67	50	273	89	50	182	92	50	357	52	50	27	57	50	277	96	50	85	48	50	325	8	50	216	18	50	270	67	50	307	45	50	182	92	50
state	3	1513733509687	5	0	1	0	1	0	1	4	169	85	50	116	19	50	48	49	50	165	59	50	99	63	50	302	86	50	71	63	50	258	41	50	13	20	50	169	85	50	116	19	50	28	74	50	228	58	50	189	72	50	337	15	50	71	63	50	258	41	50	13	20	50	169	85	50	116	19	50	28	74	50	228	58	50	189	72	50	337	15	50	71	63	50	258	41	50	13	20	50	169	85	50	116	19	50	48	49	50	165	59	50	99	63	50	302	86	50	71	63	50	258	41	50	13	20	50
state	3	1513733509687	6	1	1	0	1	1	0	1	43	32	50	88	75	50	241	3	50	237	74	50	358	35	50	112	52	50	126	48	50	143	44	50	137	3	50	43	32	50	88	75	50	241	3	50	237	74	50	358	35	50	112	52	50	313	42	50	143	44	50	137	3	50	43	32	50	88	75	50	241	3	50	237	74	50	358	35	50	112	52	50	126	48	50	143	44	50	137	3	50	43	32	50	88	75	50	241	3	50	237	74	50	358	35	50	112	52	50	313	42	50	143	44	50	137	3	50
state	3	1513733509688	7	0	1	0	0	1	0	9	167	19	50	58	15	50	18	41	50	17	74	50	254	72	50	1	47	50	290	48	50	69	62	50	332	94	50	306	15	50	114	27	50	205	62	50	290	58	50	275	74	50	166	29	50	170	58	50	146	88	50	190	49	50	167	19	50	58	15	50	18	41	50	17	74	50	254	72	50	1	47	50	290	48	50	69	62	50	332	94	50	306	15	50	114	27	50	205	62	50	290	58	50	275	74	50	166	29	50	170	58	50	146	88	50	190	49	50
state	3	1513733509689	8	0	1	0	0	1	0	5	356	9	50	83	89	50	54	70	50	179	54	50	266	0	50	122	48	50	278	58	50	175	42	50	324	55	50	356	9	50	89	48	50	74	64	50	193	6	50	266	0	50	261	99	50	278	58	50	175	42	50	84	49	50	356	9	50	83	89	50	54	70	50	179	54	50	266	0	50	122	48	50	278	58	50	175	42	50	324	55	50	356	9	50	89	48	50	74	64	50	193	6	50	266	0	50	261	99	50	278	58	50	175	42	50	84	49	50
state	3	1513733509691	9	0	1	0	0	1	0	7	293	42	50	222	39	50	357	51	50	195	71	50	36	44	50	34	78	50	94	48	50	90	11	50	243	94	50	68	14	50	231	24	50	117	90	50	12	37	50	232	93	50	34	78	50	94	48	50	178	13	50	163	65	50	293	42	50	222	39	50	357	51	50	195	71	50	36	44	50	34	78	50	94	48	50	90	11	50	243	94	50	68	14	50	231	24	50	117	90	50	12	37	50	232	93	50	34	78	50	94	48	50	178	13	50	163	65	50
state	3	1513733509691	10	1	0	1	1	0	1	2	130	72	50	243	84	50	89	59	50	192	31	50	320	38	50	119	97	50	252	9	50	164	8	50	115	99	50	130	72	50	238	44	50	89	59	50	192	31	50	320	38	50	119	97	50	252	9	50	164	8	50	83	8	50	130	72	50	243	84	50	89	59	50	192	31	50	320	38	50	119	97	50	252	9	50	164	8	50	115	99	50	130	72	50	238	44	50	89	59	50	192	31	50	320	38	50	119	97	50	252	9	50	164	8	50	83	8	50
state	3	1513733509692	11	1	0	1	1	0	1	8	273	10	50	196	79	50	236	93	50	42	58	50	9	8	50	51	26	50	162	26	50	110	19	50	55	61	50	355	20	50	228	0	50	317	49	50	150	75	50	41	82	50	62	67	50	162	26	50	261	16	50	165	96	50	273	10	50	196	79	50	236	93	50	42	58	50	9	8	50	51	26	50	162	26	50	110	19	50	55	61	50	355	20	50	228	0	50	317	49	50	150	75	50	41	82	50	62	67	50	162	26	50	261	16	50	165	96	50
state	3	1513733509696	12	1	1	0	0	0	1	6	297	11	50	34	26	50	89	96	50	228	70	50	55	28	50	19	54	50	108	25	50	47	19	50	13	23	50	297	11	50	57	55	50	64	71	50	173	51	50	55	28	50	19	54	50	131	14	50	88	18	50	122	81	50	297	11	50	57	55	50	64	71	50	173	51	50	55	28	50	19	54	50	131	14	50	88	18	50	122	81	50	297	11	50	34	26	50	89	96	50	228	70	50	55	28	50	19	54	50	108	25	50	47	19	50	13	23	50
state	3	1513733509696	13	1	1	0	0	0	1	4	330	31	50	284	68	50	321	73	50	226	2	50	178	96	50	10	56	50	267	73	50	205	24	50	178	59	50	116	53	50	284	68	50	321	73	50	71	48	50	178	96	50	10	56	50	28	16	50	349	30	50	178	59	50	116	53	50	284	68	50	321	73	50	71	48	50	178	96	50	10	56	50	28	16	50	349	30	50	178	59	50	330	31	50	284	68	50	321	73	50	226	2	50	178	96	50	10	56	50	267	73	50	205	24	50	178	59	50
state	3	1513733509696	14	1	1	0	1	1	0	7	134	11	50	331	3	50	201	0	50	254	36	50	9	58	50	93	47	50	326	21	50	224	95	50	99	49	50	134	11	50	132	18	50	116	66	50	181	38	50	9	58	50	233	24	50	293	63	50	206	2	50	201	44	50	134	11	50	331	3	50	201	0	50	254	36	50	9	58	50	93	47	50	326	21	50	224	95	50	99	49	50	134	11	50	132	18	50	116	66	50	181	38	50	9	58	50	233	24	50	293	63	50	206	2	50	201	44	50
objs	target	speakerOrder	listenerOrder	diffs
state	3	1513733529121	0	1	1	0	0	0	1	1	27	16	50	138	54	50	296	47	50	227	94	50	236	25	50	201	71	50	114	81	50	344	48	50	329	98	50	27	16	50	138	54	50	296	47	50	227	94	50	236	25	50	201	71	50	114	81	50	344	48	50	306	59	50	27	16	50	138	54	50	296	47	50	227	94	50	236	25	50	201	71	50	114	81	50	344	48	50	306	59	50	27	16	50	138	54	50	296	47	50	227	94	50	236	25	50	201	71	50	114	81	50	344	48	50	329	98	50
state	3	1513733529121	1	0	1	0	1	0	1	7	335	4	50	66	43	50	36	35	50	52	2	50	346	71	50	43	5	50	300	65	50	324	26	50	116	90	50	261	78	50	66	43	50	163	69	50	48	98	50	19	22	50	325	76	50	340	5	50	324	26	50	188	86	50	261	78	50	66	43	50	163	69	50	48	98	50	19	22	50	325	76	50	340	5	50	324	26	50	188	86	50	335	4	50	66	43	50	36	35	50	52	2	50	346	71	50	43	5	50	300	65	50	324	26	50	116	90	50
state	3	1513733529122	2	1	1	0	0	0	1	5	197	56	50	315	1	50	279	43	50	63	66	50	187	14	50	173	54	50	357	69	50	169	41	50	46	55	50	101	38	50	315	1	50	279	43	50	320	65	50	187	14	50	114	20	50	21	23	50	262	98	50	46	55	50	101	38	50	315	1	50	279	43	50	320	65	50	187	14	50	114	20	50	21	23	50	262	98	50	46	55	50	197	56	50	315	1	50	279	43	50	63	66	50	187	14	50	173	54	50	357	69	50	169	41	50	46	55	50
state	3	1513733529123	3	0	1	0	0	1	0	4	201	80	50	276	44	50	265	77	50	14	40	50	326	73	50	117	43	50	270	75	50	190	19	50	228	64	50	215	64	50	276	44	50	265	77	50	14	40	50	326	73	50	46	84	50	327	14	50	4	51	50	228	64	50	201	80	50	276	44	50	265	77	50	14	40	50	326	73	50	117	43	50	270	75	50	190	19	50	228	64	50	215	64	50	276	44	50	265	77	50	14	40	50	326	73	50	46	84	50	327	14	50	4	51	50	228	64	50
state	3	1513733529124	4	0	1	0	0	1	0	9	286	87	50	130	12	50	131	48	50	226	4	50	329	53	50	148	0	50	158	73	50	171	30	50	56	26	50	251	2	50	273	68	50	29	11	50	189	56	50	84	87	50	86	97	50	156	22	50	266	40	50	215	97	50	286	87	50	130	12	50	131	48	50	226	4	50	329	53	50	148	0	50	158	73	50	171	30	50	56	26	50	251	2	50	273	68	50	29	11	50	189	56	50	84	87	50	86	97	50	156	22	50	266	40	50	215	97	50
state	3	1513733529124	5	0	0	1	1	1	0	2	236	97	50	352	23	50	91	26	50	246	51	50	131	6	50	4	11	50	44	88	50	188	66	50	236	75	50	318	63	50	352	23	50	91	26	50	246	51	50	131	6	50	161	54	50	44	88	50	188	66	50	236	75	50	318	63	50	352	23	50	91	26	50	246	51	50	131	6	50	161	54	50	44	88	50	188	66	50	236	75	50	236	97	50	352	23	50	91	26	50	246	51	50	131	6	50	4	11	50	44	88	50	188	66	50	236	75	50
state	3	1513733529125	6	0	1	0	0	1	0	8	146	16	50	168	97	50	95	0	50	286	66	50	284	55	50	45	78	50	2	66	50	90	87	50	302	59	50	165	0	50	20	14	50	110	5	50	32	19	50	284	55	50	118	98	50	347	80	50	202	31	50	133	52	50	146	16	50	168	97	50	95	0	50	286	66	50	284	55	50	45	78	50	2	66	50	90	87	50	302	59	50	165	0	50	20	14	50	110	5	50	32	19	50	284	55	50	118	98	50	347	80	50	202	31	50	133	52	50
state	3	1513733529125	7	1	1	0	0	0	1	4	124	75	50	174	37	50	337	27	50	33	76	50	288	29	50	40	50	50	110	79	50	127	9	50	327	59	50	201	53	50	35	37	50	337	27	50	96	1	50	20	90	50	40	50	50	110	79	50	127	9	50	327	59	50	201	53	50	35	37	50	337	27	50	96	1	50	20	90	50	40	50	50	110	79	50	127	9	50	327	59	50	124	75	50	174	37	50	337	27	50	33	76	50	288	29	50	40	50	50	110	79	50	127	9	50	327	59	50
state	3	1513733529126	8	1	0	1	1	0	1	5	251	1	50	353	91	50	105	48	50	244	6	50	117	29	50	209	72	50	333	22	50	84	75	50	215	9	50	251	1	50	353	91	50	24	93	50	158	69	50	63	5	50	214	54	50	333	22	50	84	75	50	200	39	50	251	1	50	353	91	50	105	48	50	244	6	50	117	29	50	209	72	50	333	22	50	84	75	50	215	9	50	251	1	50	353	91	50	24	93	50	158	69	50	63	5	50	214	54	50	333	22	50	84	75	50	200	39	50
state	3	1513733529158	9	1	0	1	1	0	1	8	114	64	50	325	56	50	299	34	50	348	75	50	286	26	50	1	83	50	181	35	50	15	70	50	288	48	50	287	66	50	168	96	50	299	34	50	144	1	50	142	27	50	192	29	50	175	5	50	86	38	50	18	64	50	114	64	50	325	56	50	299	34	50	348	75	50	286	26	50	1	83	50	181	35	50	15	70	50	288	48	50	287	66	50	168	96	50	299	34	50	144	1	50	142	27	50	192	29	50	175	5	50	86	38	50	18	64	50
state	3	1513733529158	10	1	1	0	1	1	0	3	36	77	50	178	81	50	19	13	50	197	9	50	273	58	50	275	51	50	272	2	50	85	40	50	20	42	50	36	77	50	178	81	50	325	74	50	197	9	50	273	58	50	275	51	50	272	2	50	257	37	50	291	63	50	36	77	50	178	81	50	19	13	50	197	9	50	273	58	50	275	51	50	272	2	50	85	40	50	20	42	50	36	77	50	178	81	50	325	74	50	197	9	50	273	58	50	275	51	50	272	2	50	257	37	50	291	63	50
state	3	1513733529159	11	0	0	1	0	0	1	1	256	51	50	36	3	50	13	84	50	125	57	50	258	84	50	238	41	50	254	52	50	340	41	50	343	1	50	256	51	50	36	3	50	13	84	50	125	57	50	258	84	50	238	41	50	254	52	50	340	41	50	78	79	50	256	51	50	36	3	50	13	84	50	125	57	50	258	84	50	238	41	50	254	52	50	340	41	50	343	1	50	256	51	50	36	3	50	13	84	50	125	57	50	258	84	50	238	41	50	254	52	50	340	41	50	78	79	50
